0.0;898.48;1040.5;3256.19;1165.69;1155.61;1159.79;1580.06;1528.69;1446.56;1472.83;277.53;1316.72;1302.41;1468.51;1252.76;1360.26;1291.54;672.09;1571.72;5418.38;2179.67;1169.67;892.01;1134.9;1032.09;1511.55;1500.35;1083.13;1128.4;2426.11;1597.64;1599.76;1575.29;1398.29;1785.83;1252.16;1233.38;1650.49;1644.97;1060.15;1646.55;1278.82;1676.49;1102.51;1688.19;2873.77;2343.72;6537.66;1909.66;1485.58;1017.11;6214.4;4108.93;4212.44;4290.92;4255.8;857.73;817.32;1139.09;1010.23;1054.55;2931.75;2205.97;1248.12;1422.5;298.47;575.73;1338.82;492.43;5079.6;2676.94;692.54;1609.09;1363.8;1349.98;1335.57;791.65;4407.41;2262.92;1354.25;2156.93;4248.58;893.94;2342.14;1905.02;1986.72;2239.26;2302.93;1751.05;4274.35;3233.1;1040.32;1285.05;2602.34;3132.0;1518.45;2376.86;2318.26;1023.33;1425.69;912.89;580.73;896.95;3537.28;4797.61;5095.64;6088.83;1524.06;2695.31;4739.39;5340.42;2776.09;3619.14;4469.19;3915.14;5757.14;2911.31;1040.39;1623.26;1637.07;1668.67;1673.51;1678.43;1714.43;2786.28;772.93;1108.06;1804.35;1814.09;1408.1;1224.61;1340.26;1365.33;2656.6;4660.23;3050.42;1489.41;1318.66;1943.51;1360.78;5402.87;522.01;3105.24;3229.14;3035.32;3016.07;6676.99;4316.63;2227.84
1316.72;784.45;626.64;4523.3;483.1;493.18;489.0;797.46;819.79;737.66;763.93;1334.27;0.0;2122.91;2410.97;2270.81;2129.03;2165.11;802.24;2454.47;6685.49;1948.64;553.54;2018.94;697.57;594.75;902.12;913.32;711.01;553.38;2384.51;2616.62;1019.19;817.02;602.82;2708.11;989.69;970.91;1826.58;1283.66;905.6;1147.47;830.19;1787.29;665.17;1312.73;2203.94;1816.39;5817.51;2792.4;2402.77;1566.73;5544.57;5101.35;5204.86;5283.35;5248.23;1984.66;1836.3;899.57;2137.16;1098.09;3814.49;3088.71;1574.22;2414.59;1565.58;1318.31;1664.92;1223.07;5487.96;2635.33;794.56;2461.79;1689.91;1676.08;1939.09;778.24;4176.38;2240.59;2373.23;1943.66;5241.01;1094.21;3224.89;2787.76;1996.52;2251.53;2902.15;1728.72;5266.77;4115.85;602.98;1611.16;1367.58;2042.73;809.55;3462.18;1049.54;1560.52;1504.82;1905.32;1122.32;1889.37;2914.17;4127.78;4093.33;4797.59;815.16;2585.23;4440.36;5041.4;1541.34;2384.38;3234.43;3684.11;5526.11;2680.28;812.56;2506.0;2519.81;2551.41;2556.26;2561.18;2597.17;1551.53;959.17;1120.32;1199.41;1209.15;612.62;611.93;727.59;735.57;1443.35;3990.4;2366.83;817.67;1330.93;1921.18;1373.04;4980.25;984.78;3513.59;3637.49;3443.68;3424.42;7202.83;4842.47;2240.11
1302.41;1433.35;1560.36;2622.13;1710.01;1699.93;1704.11;1652.68;1644.32;1631.79;1605.52;1095.3;2122.91;0.0;337.69;147.9;57.85;42.21;1655.03;383.29;5415.03;1762.88;1629.15;895.76;1501.28;1559.77;1548.79;1537.59;1435.51;1600.22;1656.62;601.97;1657.6;1633.13;1750.28;598.31;1259.71;1240.93;818.65;1403.05;1293.39;1561.71;1366.15;844.65;1533.82;1446.28;2456.98;2131.96;6120.87;721.22;331.59;545.42;5797.61;5135.72;5239.23;5595.66;5282.6;861.48;485.08;1231.02;1013.98;1040.15;1743.31;1017.53;579.91;291.68;1429.8;1748.22;657.49;968.64;3892.08;1907.45;1541.22;390.62;433.0;446.83;183.98;1640.33;3525.52;3453.58;422.99;1740.14;5275.38;1123.77;1153.71;716.58;3159.21;3437.65;1115.41;2941.71;5301.14;2044.67;1551.54;511.75;3240.61;4165.63;1634.08;1435.75;2694.39;551.63;939.9;2078.6;1069.3;2062.65;3120.49;4380.82;4678.85;5672.03;1639.69;3861.01;3592.78;4711.51;3134.24;4076.35;4926.4;3081.39;4923.39;2619.04;1352.35;434.82;448.63;480.23;485.08;490.0;525.99;3262.63;2010.58;2298.72;1719.51;1729.25;1760.08;2527.0;2642.65;2667.72;2827.49;4243.44;2633.62;1558.24;2509.33;3134.18;2551.44;4921.65;1336.61;1917.72;2041.62;1847.8;1828.55;5488.56;3128.19;3426.24
1468.51;1721.41;1848.42;2307.89;1998.08;1987.99;1992.18;1940.75;1932.38;1919.85;1893.58;1261.4;2410.97;337.69;0.0;215.82;282.23;295.78;1821.13;103.5;5388.67;2050.94;1917.22;1061.86;1789.34;1847.83;1836.85;1825.66;1723.57;1888.28;1923.09;669.89;1945.66;1921.19;2038.34;317.6;1547.77;1528.99;1106.72;1691.12;1581.45;1849.78;1654.21;1132.72;1821.88;1734.34;2745.04;2420.02;6510.33;441.43;17.35;711.52;6085.67;5301.82;5871.06;5767.3;5448.7;1027.58;651.17;1519.08;1180.08;1328.21;1463.53;737.74;867.97;91.5;1595.9;1914.32;945.56;1134.74;3611.38;2083.73;1707.32;140.86;721.06;734.89;472.04;1806.43;3244.82;3619.68;490.91;2028.2;5853.78;1411.83;873.92;436.8;3325.31;3603.75;834.71;3107.81;5932.97;1764.88;1839.6;799.81;3528.68;4654.85;1922.14;1269.8;2982.46;717.73;1227.96;2244.7;1235.4;2228.75;3408.55;4668.88;4966.91;5960.1;1927.76;4027.11;3859.25;4727.98;3422.3;4364.41;5214.46;3347.85;4999.44;2885.51;1640.42;155.03;168.84;200.44;205.29;210.21;246.21;3550.7;2176.68;2464.82;2007.57;2017.31;2048.14;2693.1;2808.75;2833.82;3115.55;4531.5;2921.69;1846.3;2675.42;3300.28;2717.54;5188.11;1502.71;1637.02;1760.92;1567.1;1547.85;5208.77;2848.4;3592.34
1252.76;1428.09;1555.1;2332.1;1857.92;1847.83;1852.02;1800.59;1792.22;1779.69;1753.42;1045.65;2270.81;147.9;215.82;0.0;205.75;105.99;1605.38;319.04;5293.16;1910.78;1777.06;846.11;1649.18;1577.34;1696.69;1685.5;1583.41;1748.12;1804.53;480.1;1805.5;1781.03;1898.18;533.14;1407.61;1388.83;966.56;1550.96;1441.29;1709.62;1514.05;992.56;1681.72;1594.18;2604.88;2279.86;6268.77;656.97;232.89;495.77;5945.51;5086.07;5189.58;5473.79;5232.95;811.83;435.42;1378.92;964.33;1188.05;1679.06;953.28;727.81;169.81;1380.15;1698.57;805.39;918.99;3826.92;2055.35;1491.57;356.4;580.9;594.73;331.88;1590.68;3460.36;3403.93;301.12;1888.04;5225.73;1271.67;1089.46;652.34;3109.56;3388.0;1050.25;2892.06;5251.49;1980.42;1569.11;659.65;3388.52;4439.1;1781.98;1313.88;2842.3;501.98;1087.8;2028.95;1019.65;2013.0;3268.39;4528.72;4826.75;5819.94;1787.6;3811.36;3740.69;4859.41;3282.14;4224.25;5074.3;3229.29;5071.29;2766.94;1500.26;370.57;384.38;415.98;420.83;425.75;461.74;3410.54;1960.93;2249.07;1867.41;1877.15;1907.98;2477.35;2593.0;2618.07;2975.39;4391.34;2781.53;1706.14;2459.67;3084.53;2501.79;5069.55;1286.96;1852.56;1976.46;1782.64;1763.39;5424.31;3063.94;3376.59
1360.26;1439.47;1566.48;2564.56;1716.13;1706.05;1710.23;1658.8;1650.44;1637.91;1611.64;1153.15;2129.03;57.85;282.23;205.75;0.0;100.05;1712.88;325.73;5645.35;1769.0;1635.27;953.61;1507.4;1565.89;1554.91;1543.71;1441.63;1606.34;1662.74;659.82;1663.72;1639.25;1756.4;540.74;1265.83;1247.05;824.77;1409.17;1299.51;1567.83;1372.27;850.77;1539.94;1452.4;2463.1;2138.08;6126.99;663.66;274.03;603.27;5803.73;5193.57;5297.08;5653.51;5340.44;919.33;542.92;1237.14;1071.83;1046.27;1685.75;959.97;586.03;349.53;1487.64;1806.07;663.61;1026.49;3834.52;1913.57;1605.49;333.05;439.12;452.95;190.1;1698.18;3467.96;3511.43;480.84;1746.26;5333.22;1129.89;1096.15;659.02;3217.06;3495.5;1057.85;2999.56;5358.99;1987.11;1557.66;517.87;3246.73;4171.75;1640.2;1526.48;2700.51;609.48;946.02;2136.45;1127.15;2120.5;3126.61;4386.94;4684.97;5678.15;1645.81;3918.86;3598.9;4717.63;3140.36;4082.47;4932.52;3087.51;4929.51;2625.16;1358.47;377.26;391.07;422.67;427.51;432.43;468.43;3268.75;2068.43;2356.57;1725.63;1735.37;1766.2;2584.85;2700.5;2725.56;2833.61;4249.56;2639.74;1564.36;2567.17;3192.03;2609.29;4927.77;1394.46;1860.16;1984.06;1790.24;1770.99;5431.0;3070.63;3484.09
1291.54;1475.56;1602.56;2412.05;1752.22;1742.13;1746.32;1694.89;1686.53;1674.0;1647.73;1084.43;2165.11;42.21;295.78;105.99;100.05;0.0;1644.16;398.99;5373.11;1805.08;1671.36;884.89;1543.49;1601.97;1590.99;1579.8;1477.72;1642.43;1698.83;560.05;1699.81;1675.33;1792.48;613.09;1301.92;1283.13;860.86;1445.26;1335.59;1603.92;1408.35;886.86;1576.02;1488.49;2499.19;2174.16;6163.08;736.93;312.85;534.55;5839.82;5124.85;5228.36;5553.75;5271.73;850.62;474.21;1273.22;1003.11;1082.36;1759.02;1033.24;622.12;249.77;1418.93;1737.36;699.7;957.78;3906.87;1949.66;1530.35;436.36;475.21;489.03;226.18;1629.46;3540.31;3442.72;381.08;1782.35;5264.51;1165.98;1169.41;732.29;3148.35;3426.79;1130.2;2930.84;5290.27;2060.37;1593.74;553.96;3282.82;4207.84;1676.29;1393.83;2736.6;540.76;982.11;2067.73;1058.43;2051.78;3162.7;4423.02;4721.05;5714.24;1681.9;3850.15;3634.99;4753.72;3176.44;4118.55;4968.6;3123.59;4965.6;2661.25;1394.56;450.52;464.34;495.94;500.78;505.7;541.7;3304.84;1999.71;2287.85;1761.71;1771.45;1802.29;2516.13;2631.78;2656.85;2869.7;4285.64;2675.83;1600.44;2498.46;3123.31;2540.57;4963.85;1325.74;1932.51;2056.41;1862.59;1843.34;5504.26;3143.9;3415.37
672.09;390.6;430.25;3878.66;531.96;521.87;526.06;946.32;894.96;812.83;839.1;667.91;802.24;1655.03;1821.13;1605.38;1712.88;1644.16;0.0;1924.35;6040.85;1769.87;535.93;1352.57;501.17;398.35;961.27;972.46;520.7;494.67;2205.74;1950.26;987.17;962.69;764.56;2138.45;824.35;805.57;1473.32;1291.57;552.27;1153.77;747.16;1434.03;468.78;1303.51;2346.88;1929.08;6130.28;2262.28;1838.2;1054.31;5687.51;4474.86;4578.37;4656.86;4621.73;1318.3;1169.94;712.63;1470.8;744.83;3284.37;2558.59;1220.96;1775.12;920.95;691.81;1311.66;699.6;5134.7;2456.57;170.28;1961.71;1336.65;1322.82;1585.83;77.28;3997.61;2102.24;1706.87;1747.14;4614.51;683.09;2694.77;2257.64;1823.58;2078.58;2548.89;1590.37;4640.28;3585.73;406.58;1257.9;2169.82;2747.87;884.71;2795.82;1684.53;1048.1;1151.56;1278.82;643.55;1262.88;3129.9;4270.71;4688.26;5561.93;890.33;2569.31;4329.59;4930.63;2220.47;3186.62;4036.67;3505.34;5347.35;2501.51;622.26;1975.88;1989.69;2021.29;2026.14;2031.06;2067.05;2458.01;337.77;947.38;1298.47;1308.21;774.36;840.47;956.12;981.19;2022.87;4133.33;2643.03;876.82;1157.98;1782.84;1200.1;4993.07;318.42;3160.33;3284.23;3090.42;3071.16;6849.57;4489.21;2067.17
1571.72;1764.91;1891.92;2351.61;2041.57;2031.49;2035.67;1984.24;1975.88;1963.35;1937.08;1364.61;2454.47;383.29;103.5;319.04;325.73;398.99;1924.35;0.0;5432.39;2094.44;1960.71;1165.08;1832.84;1891.33;1880.35;1869.15;1767.07;1931.78;1893.85;745.05;1989.16;1964.69;2081.84;288.36;1591.27;1572.49;1150.21;1734.61;1624.95;1893.27;1697.71;1176.21;1865.38;1777.84;2788.54;2463.52;6481.09;337.93;86.15;814.74;6129.17;5405.04;5914.78;5811.02;5551.91;1130.8;754.39;1562.58;1283.3;1371.71;1360.03;634.24;911.47;195.0;1699.11;2017.54;989.05;1237.96;3600.62;2054.49;1810.53;184.36;764.56;778.39;515.54;1909.65;3215.57;3722.9;594.13;2071.7;5897.5;1455.33;770.42;333.3;3428.53;3706.97;805.46;3211.03;5976.69;1661.38;1883.1;843.31;3572.17;4758.07;1965.64;1313.52;3025.95;820.94;1271.46;2347.92;1338.61;2331.97;3452.05;4712.38;5213.56;6003.59;1971.25;4130.33;3830.01;4698.74;3465.8;4407.91;5257.96;3318.61;4970.19;2856.27;1683.91;51.53;65.34;96.94;101.79;106.71;142.7;3594.19;2279.89;2568.03;2051.07;2060.81;2091.64;2796.31;2911.97;2937.03;3159.05;4575.0;2965.18;1889.8;2778.64;3403.49;2820.75;5158.87;1605.93;1607.77;1731.67;1537.85;1518.6;5105.27;2744.9;3695.56
5418.38;6319.11;6419.34;3747.03;6534.45;6524.37;6528.55;7066.83;6908.37;6895.83;6869.56;5853.9;6685.49;5415.03;5388.67;5293.16;5645.35;5373.11;6040.85;5432.39;0.0;7189.9;6603.43;5169.0;6600.76;6465.85;6962.93;6951.74;6526.66;6562.17;7251.98;4841.11;7071.75;7047.27;6847.91;5646.49;6673.85;6655.07;6245.68;6817.2;6404.0;6975.86;6780.29;6271.67;6568.37;6860.43;7884.0;7558.98;11839.22;5384.42;5371.31;5653.71;11224.63;4407.12;4325.15;4221.39;4690.77;5202.98;5416.53;6645.16;5092.64;6454.3;4587.4;5167.69;6006.93;5480.17;5122.52;5395.3;6084.51;5806.41;7778.68;7268.98;6061.3;5503.98;5884.47;5873.85;5599.01;6160.41;8284.99;6766.88;5256.16;7167.16;4307.87;6259.45;5205.99;5379.79;6290.34;6626.5;5844.19;6651.29;4387.06;4391.75;6474.08;5938.77;7971.1;8255.16;6898.12;4214.62;7788.61;5659.92;6366.92;4999.16;5907.07;5158.41;8547.51;9807.84;10105.87;11099.05;6903.74;6970.6;9188.14;9913.23;8144.86;8987.9;9837.95;8676.74;10184.68;8214.4;6483.93;5483.92;5502.15;5470.54;5465.7;5460.78;5424.78;8155.04;5869.55;6008.3;7133.65;7143.39;6857.71;6376.81;6492.46;6533.68;8241.64;9670.46;8060.65;6972.38;6144.29;6547.8;6203.62;10517.0;6203.16;6386.28;6548.16;6350.91;6410.75;7010.14;6922.97;6615.08
2179.67;1433.57;1560.58;4228.83;1535.74;1525.66;1529.84;1177.29;1228.61;1216.98;1190.71;1914.91;1948.64;1762.88;2050.94;1910.78;1769.0;1805.08;1769.87;2094.44;7189.9;0.0;1454.88;2323.17;1491.58;1480.0;1136.01;1133.41;1435.73;1425.95;806.47;2376.84;1147.43;1157.73;1354.7;2084.83;1220.06;1201.28;1039.82;689.52;1283.69;935.72;1146.5;1000.53;1469.13;738.01;893.71;567.72;4591.89;2500.45;2042.74;1712.59;4234.34;6188.84;6292.35;6370.83;6335.71;2288.89;1912.48;1231.24;2441.39;1163.39;3522.54;2796.76;1378.15;2054.56;2409.25;2405.79;1268.17;1699.68;4178.43;1002.86;1599.59;2101.76;1329.88;1316.05;1579.06;1692.59;2281.28;3765.65;2133.44;167.78;6328.49;1266.46;3028.55;2495.81;3486.99;3741.99;2137.44;3253.78;6354.26;3823.89;1471.77;1309.66;2426.84;3885.74;1219.27;3210.62;1862.06;1718.8;911.48;2992.8;1618.85;2976.86;1557.22;2817.55;3149.86;4108.77;1233.24;4232.72;2673.25;3274.28;2320.47;3244.01;4094.06;1789.01;3631.01;845.17;1352.58;2267.41;2281.23;2312.83;2317.67;2322.59;2358.52;2430.3;2367.33;2610.79;1049.18;959.76;1342.98;2443.76;2559.41;2567.39;1995.15;2680.17;1070.36;1137.11;2821.4;3446.25;2863.51;3336.73;1672.47;2261.18;2206.34;2216.52;2197.27;6067.01;3706.65;3730.58
1169.67;358.49;193.64;3782.76;140.65;130.57;134.75;511.18;459.82;377.69;403.96;1031.22;553.54;1629.15;1917.22;1777.06;1635.27;1671.36;535.93;1960.71;6603.43;1454.88;0.0;1526.96;215.88;141.32;526.13;537.33;217.26;59.63;1890.76;1996.89;552.03;527.55;315.35;2214.36;495.93;477.15;1332.82;880.85;419.21;743.04;336.43;1293.54;183.48;892.78;1911.74;1493.94;5695.14;2298.65;1909.02;1043.22;5252.37;5114.41;5217.92;5296.41;5261.29;1492.68;1280.57;405.81;1645.18;604.34;3320.74;2594.96;1080.47;1920.84;1418.52;1331.37;1171.17;797.11;4994.2;2141.58;491.51;1968.04;1196.16;1182.33;1445.34;475.19;3682.63;2370.56;1753.5;1432.15;5254.07;570.71;2731.13;2294.01;2091.9;2346.9;2408.4;1858.69;5279.83;3622.09;133.09;1117.4;1850.71;2596.27;449.57;2734.01;1208.38;1037.02;1011.07;1918.38;696.36;1902.43;2694.76;3835.58;4253.12;5126.79;455.19;2837.63;4014.6;4615.64;1744.33;2795.59;3645.64;3190.35;5032.36;2186.52;318.81;2012.25;2026.06;2057.66;2062.5;2067.42;2103.42;1981.87;972.24;1215.7;863.33;873.07;325.16;1048.67;1164.32;1172.3;1546.73;3698.19;2207.9;441.68;1426.3;2051.15;1468.42;4678.09;681.73;3019.84;3143.74;2949.92;2930.67;6709.08;4348.71;2335.48
892.01;1242.63;1342.86;2348.33;1711.91;1701.83;1706.01;1883.26;1831.89;1819.36;1793.09;684.9;2018.94;895.76;1061.86;846.11;953.61;884.89;1352.57;1165.08;5169.0;2323.17;1526.96;0.0;1524.29;1389.38;1800.89;1789.7;1450.19;1485.7;2216.92;653.49;1889.11;1864.63;1771.44;1379.18;1541.51;1522.73;1378.95;1894.83;1327.53;1946.89;1568.16;1404.95;1491.89;1938.06;3017.27;2692.25;6681.16;1503.01;1078.93;610.46;6357.91;4282.85;4386.35;4464.84;4429.72;33.98;410.67;1428.44;118.22;1401.07;2556.03;1799.32;1140.2;1015.85;667.86;994.35;1217.79;729.94;4672.96;2467.74;1238.76;1202.44;1017.75;1007.12;928.92;1337.87;4306.39;2705.43;947.6;2300.44;4422.5;1182.98;1935.5;1498.37;2405.34;2683.78;1896.28;2193.55;4448.26;2709.1;1397.61;1072.05;3386.52;3797.42;1821.65;1466.17;2712.13;616.68;1500.19;1132.52;830.59;1306.3;3680.78;4941.11;5239.14;6232.33;1827.26;3104.66;4153.08;5271.8;3248.08;4299.34;5149.39;3641.68;5483.68;3179.34;1407.45;1216.61;1230.42;1262.02;1266.86;1271.78;1307.78;3485.62;1411.81;1550.56;2104.69;2114.43;1781.24;1919.07;2034.72;2075.94;3050.48;4803.73;3193.92;1778.76;1761.17;2386.02;1803.28;5481.94;1034.15;2698.59;2822.49;2628.67;2609.42;6270.35;3909.98;2672.37
1134.9;285.09;152.45;3780.09;296.74;286.65;290.84;582.23;530.87;448.73;475.01;996.46;697.57;1501.28;1789.34;1649.18;1507.4;1543.49;501.17;1832.84;6600.76;1491.58;215.88;1524.29;0.0;126.99;597.18;608.37;156.61;191.88;1927.6;2102.51;623.08;598.6;400.47;2086.63;466.14;447.36;1195.17;927.48;208.04;789.68;383.07;1155.89;32.39;939.42;1982.79;1564.99;5766.19;2170.92;1781.15;980.67;5323.42;4947.97;5051.48;5129.97;5094.85;1490.01;1277.9;348.53;1642.51;476.47;3192.87;2467.08;952.6;1792.97;1383.76;1164.93;1043.3;794.44;4856.41;2178.28;456.75;1840.17;1068.28;1054.45;1317.47;440.43;3719.33;2455.07;1858.97;1468.85;5087.63;410.96;2603.26;2166.14;2176.41;2431.41;2280.52;1943.2;5113.39;3494.22;119.6;989.53;1983.49;2740.29;520.62;2731.34;1341.17;974.46;873.27;1751.94;693.69;1735.99;2765.81;3906.62;4324.17;5197.84;526.24;2922.14;4051.3;4652.34;1877.11;2928.37;3778.42;3227.05;5069.06;2223.22;225.86;1884.37;1898.18;1929.79;1934.63;1939.55;1975.55;2114.66;810.89;1300.21;934.38;944.12;410.27;1133.18;1248.83;1256.81;1679.51;3769.24;2278.94;512.73;1510.81;2135.67;1552.93;4714.78;646.97;2882.05;3005.95;2812.13;2792.88;6571.29;4210.92;2420.0
